time,open,high,low,close,tick_volume
2019-06-09 00:00:00+00:00,1334.655,1335.765,1333.279,1334.981,3508
2019-06-10 00:00:00+00:00,1334.964,1337.615,1325.084,1329.238,52004
2019-06-11 00:00:00+00:00,1329.241,1329.791,1319.857,1327.709,50056
2019-06-12 00:00:00+00:00,1327.712,1338.259,1325.99,1333.523,54077
2019-06-13 00:00:00+00:00,1333.52,1344.552,1332.371,1344.433,53544
2019-06-14 00:00:00+00:00,1344.434,1358.042,1337.781,1341.217,57375
2019-06-16 00:00:00+00:00,1341.811,1341.999,1338.505,1338.532,2700
2019-06-17 00:00:00+00:00,1338.534,1343.424,1332.97,1339.654,54101
2019-06-18 00:00:00+00:00,1339.654,1354.524,1338.59,1345.447,61520
2019-06-19 00:00:00+00:00,1345.447,1362.504,1341.317,1357.883,66327
2019-06-20 00:00:00+00:00,1357.89,1393.816,1357.89,1390.81,80147
2019-06-21 00:00:00+00:00,1390.79,1411.56,1382.379,1399.452,77485
2019-06-23 00:00:00+00:00,1400.407,1410.164,1400.295,1406.811,6390
2019-06-24 00:00:00+00:00,1406.811,1425.953,1400.695,1425.209,69848
2019-06-25 00:00:00+00:00,1425.223,1439.001,1411.903,1418.335,91662
2019-06-26 00:00:00+00:00,1418.358,1420.489,1401.959,1410.685,77391
2019-06-27 00:00:00+00:00,1410.7,1411.999,1398.53,1411.055,66727
2019-06-28 00:00:00+00:00,1411.014,1424.526,1405.67,1409.677,63383
2019-06-30 00:00:00+00:00,1392.789,1397.69,1389.255,1392.085,7788
2019-07-01 00:00:00+00:00,1392.04,1396.989,1381.774,1385.483,70140
2019-07-02 00:00:00+00:00,1385.489,1436.051,1383.866,1431.221,73120
2019-07-03 00:00:00+00:00,1431.263,1437.668,1412.029,1418.383,74620
2019-07-04 00:00:00+00:00,1418.394,1424.11,1410.205,1420.899,45666
2019-07-05 00:00:00+00:00,1420.909,1421.301,1386.529,1398.739,67080
2019-07-07 00:00:00+00:00,1399.279,1399.306,1392.706,1395.651,4869
2019-07-08 00:00:00+00:00,1395.637,1407.526,1391.726,1394.305,59984
2019-07-09 00:00:00+00:00,1394.281,1399.945,1385.732,1395.216,58928
2019-07-10 00:00:00+00:00,1395.241,1422.438,1389.917,1421.981,67763
2019-07-11 00:00:00+00:00,1421.965,1427.032,1400.823,1403.926,66695
2019-07-12 00:00:00+00:00,1403.949,1416.79,1403.075,1415.346,56836
2019-07-14 00:00:00+00:00,1416.621,1419.668,1412.835,1416.199,4437
2019-07-15 00:00:00+00:00,1416.2,1418.197,1407.713,1415.433,55714
2019-07-16 00:00:00+00:00,1415.422,1416.205,1400.935,1405.188,58840
2019-07-17 00:00:00+00:00,1405.167,1428.505,1400.082,1424.592,59156
2019-07-18 00:00:00+00:00,1424.629,1452.884,1414.55,1442.887,74477
2019-07-19 00:00:00+00:00,1442.892,1445.205,1420.192,1425.402,68485
2019-07-21 00:00:00+00:00,1426.629,1427.068,1423.581,1425.038,3545
2019-07-22 00:00:00+00:00,1425.04,1429.939,1422.251,1423.655,56953
2019-07-23 00:00:00+00:00,1423.647,1429.963,1414.109,1417.011,60827
2019-07-24 00:00:00+00:00,1417.011,1429.391,1416.505,1425.282,54050
2019-07-25 00:00:00+00:00,1425.248,1433.723,1411.072,1415.008,59087
2019-07-26 00:00:00+00:00,1415.009,1424.753,1413.451,1418.343,48792
2019-07-28 00:00:00+00:00,1420.739,1420.858,1419.289,1420.079,2221
2019-07-29 00:00:00+00:00,1420.086,1428.062,1414.68,1424.462,47932
2019-07-30 00:00:00+00:00,1424.46,1433.146,1422.268,1430.766,47211
2019-07-31 00:00:00+00:00,1430.785,1434.227,1410.546,1412.164,64840
2019-08-01 00:00:00+00:00,1412.168,1446.613,1400.49,1438.129,76038
2019-08-02 00:00:00+00:00,1438.118,1447.895,1430.254,1440.772,74312
2019-08-04 00:00:00+00:00,1440.304,1441.167,1436.728,1439.554,3103
2019-08-05 00:00:00+00:00,1439.575,1474.68,1438.704,1473.969,82939
2019-08-06 00:00:00+00:00,1473.956,1477.268,1456.421,1476.792,72067
2019-08-07 00:00:00+00:00,1476.772,1510.312,1474.569,1501.585,90920
2019-08-08 00:00:00+00:00,1501.585,1509.418,1489.833,1504.156,76356
2019-08-09 00:00:00+00:00,1504.153,1507.929,1494.751,1497.137,61915
2019-08-11 00:00:00+00:00,1496.193,1501.473,1494.538,1500.747,3500
2019-08-12 00:00:00+00:00,1500.786,1519.962,1487.335,1512.067,62845
2019-08-13 00:00:00+00:00,1512.061,1534.92,1479.833,1500.84,89151
2019-08-14 00:00:00+00:00,1500.839,1523.938,1494.162,1516.954,86568
2019-08-15 00:00:00+00:00,1516.931,1527.065,1507.809,1526.553,88177
2019-08-16 00:00:00+00:00,1526.535,1527.913,1503.709,1512.967,62562
2019-08-18 00:00:00+00:00,1509.674,1512.896,1509.05,1509.341,2974
2019-08-19 00:00:00+00:00,1509.376,1512.655,1492.957,1496.091,59154
2019-08-20 00:00:00+00:00,1496.059,1508.491,1494.344,1506.127,50985
2019-08-21 00:00:00+00:00,1506.128,1507.391,1496.514,1502.554,50615
2019-08-22 00:00:00+00:00,1502.559,1504.539,1492.448,1497.441,49626
2019-08-23 00:00:00+00:00,1497.442,1530.178,1493.504,1526.632,62133
2019-08-25 00:00:00+00:00,1546.31,1554.998,1543.391,1547.301,9366
2019-08-26 00:00:00+00:00,1547.299,1549.096,1525.003,1528.528,77423
2019-08-27 00:00:00+00:00,1528.526,1544.548,1525.568,1543.5,57850
2019-08-28 00:00:00+00:00,1543.477,1546.76,1531.905,1538.687,60930
2019-08-29 00:00:00+00:00,1538.674,1550.322,1519.642,1528.719,68252
2019-08-30 00:00:00+00:00,1528.664,1533.061,1517.002,1520.228,60971
2019-09-01 00:00:00+00:00,1529.614,1533.446,1528.299,1529.069,3903
2019-09-02 00:00:00+00:00,1529.103,1531.098,1519.344,1526.219,39705
2019-09-03 00:00:00+00:00,1526.22,1549.833,1521.608,1549.094,64877
2019-09-04 00:00:00+00:00,1549.056,1556.943,1533.825,1551.234,65523
2019-09-05 00:00:00+00:00,1551.208,1551.629,1505.819,1518.291,73932
2019-09-06 00:00:00+00:00,1518.333,1527.789,1502.426,1506.738,79783
2019-09-08 00:00:00+00:00,1505.025,1507.613,1503.375,1505.81,3825
2019-09-09 00:00:00+00:00,1505.777,1515.394,1495.433,1496.221,63348
2019-09-10 00:00:00+00:00,1496.172,1500.824,1484.457,1486.972,65923
2019-09-11 00:00:00+00:00,1486.969,1498.189,1486.846,1492.98,56015
2019-09-12 00:00:00+00:00,1492.984,1524.109,1489.231,1497.695,71123
2019-09-13 00:00:00+00:00,1497.728,1508.927,1485.772,1488.691,58489
2019-09-15 00:00:00+00:00,1500.527,1507.757,1498.627,1506.059,7207
2019-09-16 00:00:00+00:00,1506.096,1512.025,1495.879,1497.941,64297
2019-09-17 00:00:00+00:00,1497.967,1507.018,1493.178,1500.767,59505
2019-09-18 00:00:00+00:00,1500.771,1511.346,1483.001,1491.123,69565
2019-09-19 00:00:00+00:00,1491.122,1504.384,1488.772,1499.613,62689
2019-09-20 00:00:00+00:00,1499.595,1516.923,1498.3,1516.302,56766
2019-09-22 00:00:00+00:00,1512.952,1514.344,1511.696,1514.329,4316
2019-09-23 00:00:00+00:00,1514.332,1526.722,1511.437,1520.782,63807
2019-09-24 00:00:00+00:00,1520.78,1535.578,1515.597,1531.6,69250
2019-09-25 00:00:00+00:00,1531.552,1535.021,1500.255,1506.433,71547
2019-09-26 00:00:00+00:00,1506.434,1512.24,1500.368,1506.724,65074
2019-09-27 00:00:00+00:00,1506.756,1507.334,1486.852,1496.761,70092
2019-09-29 00:00:00+00:00,1496.467,1500.435,1496.033,1496.222,3686
2019-09-30 00:00:00+00:00,1496.224,1497.156,1464.466,1473.569,70434
2019-10-01 00:00:00+00:00,1473.577,1487.141,1459.052,1481.475,77024
2019-10-02 00:00:00+00:00,1481.513,1504.974,1474.508,1499.975,72162
2019-10-03 00:00:00+00:00,1499.983,1519.49,1495.789,1508.279,78148
2019-10-04 00:00:00+00:00,1508.246,1515.927,1495.826,1504.414,69816
2019-10-06 00:00:00+00:00,1508.319,1508.602,1505.394,1508.064,2559
2019-10-07 00:00:00+00:00,1508.069,1509.211,1488.078,1492.029,60364
2019-10-08 00:00:00+00:00,1492.016,1509.594,1486.904,1508.699,76743
2019-10-09 00:00:00+00:00,1508.71,1516.982,1499.793,1511.551,70155
2019-10-10 00:00:00+00:00,1511.568,1513.81,1491.134,1494.003,75541
2019-10-11 00:00:00+00:00,1493.986,1503.07,1473.972,1488.118,75716
2019-10-13 00:00:00+00:00,1486.82,1487.23,1482.815,1484.586,3656
2019-10-14 00:00:00+00:00,1484.634,1496.997,1483.727,1491.185,55798
2019-10-15 00:00:00+00:00,1491.218,1498.345,1477.203,1481.926,59669
2019-10-16 00:00:00+00:00,1481.926,1491.518,1477.01,1490.028,61871
2019-10-17 00:00:00+00:00,1490.03,1497.259,1483.406,1492.825,58480
2019-10-18 00:00:00+00:00,1492.787,1493.324,1484.85,1490.403,51434
2019-10-20 00:00:00+00:00,1491.988,1492.132,1490.489,1491.538,2774
2019-10-21 00:00:00+00:00,1491.541,1495.147,1481.54,1484.105,52388
2019-10-22 00:00:00+00:00,1484.107,1489.215,1480.846,1488.727,52564
2019-10-23 00:00:00+00:00,1488.738,1496.2,1487.687,1492.078,51932
2019-10-24 00:00:00+00:00,1492.076,1503.911,1487.961,1502.668,52202
2019-10-25 00:00:00+00:00,1502.68,1517.861,1500.591,1504.378,53602
2019-10-27 00:00:00+00:00,1502.711,1504.1,1502.212,1503.947,2241
2019-10-28 00:00:00+00:00,1503.955,1508.124,1490.002,1491.688,53170
2019-10-29 00:00:00+00:00,1491.688,1494.711,1483.555,1487.257,53008
2019-10-30 00:00:00+00:00,1487.249,1496.499,1481.144,1495.176,59084
2019-10-31 00:00:00+00:00,1495.193,1514.123,1493.92,1512.171,59494
2019-11-01 00:00:00+00:00,1512.182,1515.894,1503.321,1514.124,53872
2019-11-03 00:00:00+00:00,1512.838,1513.146,1512.227,1512.852,1265
2019-11-04 00:00:00+00:00,1512.851,1514.707,1504.384,1506.683,51987
2019-11-05 00:00:00+00:00,1506.687,1507.747,1479.308,1484.364,60666
2019-11-06 00:00:00+00:00,1484.398,1494.115,1482.94,1490.152,55562
2019-11-07 00:00:00+00:00,1490.175,1492.117,1460.63,1468.651,64358
2019-11-08 00:00:00+00:00,1468.616,1472.878,1456.2,1458.943,62333
2019-11-10 00:00:00+00:00,1460.307,1461.038,1459.98,1460.966,1448
2019-11-11 00:00:00+00:00,1460.973,1466.367,1448.205,1455.583,50732
2019-11-12 00:00:00+00:00,1455.581,1460.348,1445.578,1458.243,62446
2019-11-13 00:00:00+00:00,1458.265,1466.995,1457.204,1463.483,59300
2019-11-14 00:00:00+00:00,1463.479,1474.549,1461.113,1469.183,57436
2019-11-15 00:00:00+00:00,1469.19,1469.813,1462.402,1467.719,51512
2019-11-17 00:00:00+00:00,1467.963,1469.539,1467.65,1469.001,1330
2019-11-18 00:00:00+00:00,1469.01,1473.833,1456.334,1471.683,54714
2019-11-19 00:00:00+00:00,1471.666,1475.259,1464.773,1474.484,56231
2019-11-20 00:00:00+00:00,1474.477,1478.743,1465.81,1474.363,60904
2019-11-21 00:00:00+00:00,1474.382,1475.555,1462.357,1465.083,61030
2019-11-22 00:00:00+00:00,1465.047,1473.12,1461.334,1461.986,53220
2019-11-24 00:00:00+00:00,1460.59,1460.928,1459.64,1460.412,1493
